cidade,idsensor,tipo_sangue,nota,data_coleta,latitude,longitude,hora_coleta,hora_entrega,local_coleta,local_entrega,cfp_doador,cpf_consumidor,transportador,testado,temperatura
Caucaia,3338,O,10,2018-12-31,126793,102102,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3432,KK8988SFGJKL3341,CARRO 0386681,NAO,30
Maracanau,3339,O,10,2018-12-31,126794,102103,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3433,KK8988SFGJKL3342,CARRO 0386682,NAO,31
Fortaleza,3340,O,10,2018-12-31,126795,102104,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3434,KK8988SFGJKL3343,CARRO 0386683,NAO,32
Caucaia,3341,O,10,2018-12-31,126796,102105,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3435,KK8988SFGJKL3344,CARRO 0386684,NAO,33
Maracanau,3342,O,10,2018-12-31,126797,102106,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3436,KK8988SFGJKL3345,CARRO 0386685,NAO,34
Fortaleza,3343,O,10,2018-12-31,126798,102107,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3437,KK8988SFGJKL3346,CARRO 0386686,NAO,35
Caucaia,3344,O,10,2018-12-31,126799,102108,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3438,KK8988SFGJKL3347,CARRO 0386687,NAO,36
Maracanau,3345,O,10,2018-12-31,126800,102109,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3439,KK8988SFGJKL3348,CARRO 0386688,NAO,37
Fortaleza,3346,O,10,2018-12-31,126801,102110,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3440,KK8988SFGJKL3349,CARRO 0386689,NAO,38
Caucaia,3347,O,10,2018-12-31,126802,102111,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3441,KK8988SFGJKL3350,CARRO 0386690,NAO,23
Maracanau,3348,O,10,2018-12-31,126803,102112,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3442,KK8988SFGJKL3351,CARRO 0386691,NAO,24
Fortaleza,3349,O,10,2018-12-31,126804,102113,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3443,KK8988SFGJKL3352,CARRO 0386692,NAO,25
Caucaia,3350,O,10,2018-12-31,126805,102114,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3444,KK8988SFGJKL3353,CARRO 0386693,NAO,26
Maracanau,3351,O,10,2018-12-31,126806,102115,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3445,KK8988SFGJKL3354,CARRO 0386694,NAO,27
Fortaleza,3352,O,10,2018-12-31,126807,102116,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3446,KK8988SFGJKL3355,CARRO 0386695,NAO,28
Caucaia,3353,O,10,2018-12-31,126808,102117,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3447,KK8988SFGJKL3356,CARRO 0386696,NAO,29
Maracanau,3354,O,10,2018-12-31,126809,102118,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3448,KK8988SFGJKL3357,CARRO 0386697,NAO,30
Fortaleza,3355,O,6.82460758506386,2018-12-31,126810,102119,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3449,KK8988SFGJKL3358,CARRO 0386698,NAO,31
Caucaia,3356,O,10,2018-12-31,126811,102120,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3450,KK8988SFGJKL3359,CARRO 0386699,NAO,32
Maracanau,3357,O,10,2018-12-31,126812,102121,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3451,KK8988SFGJKL3360,CARRO 0386700,NAO,33
Fortaleza,3358,O,3.0733337819952,2018-12-31,126813,102122,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3452,KK8988SFGJKL3361,CARRO 0386701,NAO,34
Caucaia,3359,O,10,2018-12-31,126814,102123,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3453,KK8988SFGJKL3362,CARRO 0386702,NAO,35
Maracanau,3360,O,10,2018-12-31,126815,102124,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3454,KK8988SFGJKL3363,CARRO 0386703,NAO,36
Fortaleza,3361,O,6.49139889646219,2018-12-31,126816,102125,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3455,KK8988SFGJKL3364,CARRO 0386704,NAO,37
Caucaia,3362,O,9.71974728657055,2018-12-31,126817,102126,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3456,KK8988SFGJKL3365,CARRO 0386705,NAO,38
Maracanau,3363,O,9.77990951457632,2018-12-31,126818,102127,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3457,KK8988SFGJKL3366,CARRO 0386706,NAO,39
Fortaleza,3364,O,10,2018-12-31,126819,102128,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3458,KK8988SFGJKL3367,CARRO 0386707,NAO,23
Caucaia,3365,O,10,2018-12-31,126820,102129,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3459,KK8988SFGJKL3368,CARRO 0386708,NAO,24
Maracanau,3366,O,10,2018-12-31,126821,102130,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3460,KK8988SFGJKL3369,CARRO 0386709,NAO,25
Fortaleza,3367,O,10,2018-12-31,126822,102131,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3461,KK8988SFGJKL3370,CARRO 0386710,NAO,26
Caucaia,3368,O,7.45753841762215,2018-12-31,126823,102132,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3462,KK8988SFGJKL3371,CARRO 0386711,NAO,27
Maracanau,3369,O,10,2018-12-31,126824,102133,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3463,KK8988SFGJKL3372,CARRO 0386712,NAO,28
Fortaleza,3370,O,10,2018-12-31,126825,102134,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3464,KK8988SFGJKL3373,CARRO 0386713,NAO,29
Caucaia,3371,O,10,2018-12-31,126826,102135,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3465,KK8988SFGJKL3374,CARRO 0386714,NAO,30
Maracanau,3372,O,10,2018-12-31,126827,102136,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3466,KK8988SFGJKL3375,CARRO 0386715,NAO,31
Fortaleza,3373,O,10,2018-12-31,126828,102137,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3467,KK8988SFGJKL3376,CARRO 0386716,NAO,32
Caucaia,3374,O,2.46300188971697,2018-12-31,126829,102138,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3468,KK8988SFGJKL3377,CARRO 0386717,NAO,33
Maracanau,3375,O,10,2018-12-31,126830,102139,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3469,KK8988SFGJKL3378,CARRO 0386718,NAO,34
Fortaleza,3376,O,10,2018-12-31,126831,102140,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3470,KK8988SFGJKL3379,CARRO 0386719,NAO,35
Caucaia,3377,O,10,2018-12-31,126832,102141,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3471,KK8988SFGJKL3380,CARRO 0386720,NAO,36
Maracanau,3378,O,10,2018-12-31,126833,102142,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3472,KK8988SFGJKL3381,CARRO 0386721,NAO,37
Fortaleza,3379,O,10,2018-12-31,126834,102143,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3473,KK8988SFGJKL3382,CARRO 0386722,NAO,38
Caucaia,3380,O,0,2018-12-31,126835,102144,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3474,KK8988SFGJKL3383,CARRO 0386723,NAO,39
Maracanau,3381,O,10,2018-12-31,126836,102145,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3475,KK8988SFGJKL3384,CARRO 0386724,NAO,24
Fortaleza,3382,O,5.02957202067713,2018-12-31,126837,102146,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3476,KK8988SFGJKL3385,CARRO 0386725,NAO,25
Caucaia,3383,O,9.64831878045251,2018-12-31,126838,102147,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3477,KK8988SFGJKL3386,CARRO 0386726,NAO,26
Maracanau,3384,O,10,2018-12-31,126839,102148,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3478,KK8988SFGJKL3387,CARRO 0386727,NAO,27
Fortaleza,3385,O,10,2018-12-31,126840,102149,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3479,KK8988SFGJKL3388,CARRO 0386728,NAO,28
Caucaia,3386,O,10,2018-12-31,126841,102150,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3480,KK8988SFGJKL3389,CARRO 0386729,NAO,29
Maracanau,3387,O,10,2018-12-31,126842,102151,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3481,KK8988SFGJKL3390,CARRO 0386730,NAO,30
Fortaleza,3388,O,6.81570338058888,2018-12-31,126843,102152,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3482,KK8988SFGJKL3391,CARRO 0386731,NAO,31
Caucaia,3389,O,10,2018-12-31,126844,102153,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3483,KK8988SFGJKL3392,CARRO 0386732,NAO,32
Maracanau,3390,O,10,2018-12-31,126845,102154,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3484,KK8988SFGJKL3393,CARRO 0386733,NAO,33
Fortaleza,3391,O,6.79578661230037,2018-12-31,126846,102155,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3485,KK8988SFGJKL3394,CARRO 0386734,NAO,34
Caucaia,3392,O,10,2018-12-31,126847,102156,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3486,KK8988SFGJKL3395,CARRO 0386735,NAO,35
Maracanau,3393,O,7.76322173702086,2018-12-31,126848,102157,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3487,KK8988SFGJKL3396,CARRO 0386736,NAO,36
Fortaleza,3394,O,10,2018-12-31,126849,102158,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3488,KK8988SFGJKL3397,CARRO 0386737,NAO,37
Caucaia,3395,O,10,2018-12-31,126850,102159,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3489,KK8988SFGJKL3398,CARRO 0386738,NAO,38
Maracanau,3396,O,10,2018-12-31,126851,102160,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3490,KK8988SFGJKL3399,CARRO 0386739,NAO,39
Fortaleza,3397,O,9.46268411091912,2018-12-31,126852,102161,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3491,KK8988SFGJKL3400,CARRO 0386740,NAO,40
Caucaia,3398,O,10,2018-12-31,126853,102162,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3492,KK8988SFGJKL3401,CARRO 0386741,NAO,24
Maracanau,3399,O,5.39906103286385,2018-12-31,126854,102163,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3493,KK8988SFGJKL3402,CARRO 0386742,NAO,25
Fortaleza,3400,O,10,2018-12-31,126855,102164,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3494,KK8988SFGJKL3403,CARRO 0386743,NAO,26
Caucaia,3401,O,3.41212822019601,2018-12-31,126856,102165,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3495,KK8988SFGJKL3404,CARRO 0386744,NAO,27
Maracanau,3402,O,10,2018-12-31,126857,102166,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3496,KK8988SFGJKL3405,CARRO 0386745,NAO,28
Fortaleza,3403,O,10,2018-12-31,126858,102167,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3497,KK8988SFGJKL3406,CARRO 0386746,NAO,29
Caucaia,3404,O,10,2018-12-31,126859,102168,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3498,KK8988SFGJKL3407,CARRO 0386747,NAO,30
Maracanau,3405,O,10,2018-12-31,126860,102169,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3499,KK8988SFGJKL3408,CARRO 0386748,NAO,31
Fortaleza,3406,O,10,2018-12-31,126861,102170,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3500,KK8988SFGJKL3409,CARRO 0386749,NAO,32
Caucaia,3407,O,9.02158736977768,2018-12-31,126862,102171,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3501,KK8988SFGJKL3410,CARRO 0386750,NAO,33
Maracanau,3408,O,10,2018-12-31,126863,102172,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3502,KK8988SFGJKL3411,CARRO 0386751,NAO,34
Fortaleza,3409,O,10,2018-12-31,126864,102173,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3503,KK8988SFGJKL3412,CARRO 0386752,NAO,35
Caucaia,3410,O,10,2018-12-31,126865,102174,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3504,KK8988SFGJKL3413,CARRO 0386753,NAO,36
Maracanau,3411,O,10,2018-12-31,126866,102175,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3505,KK8988SFGJKL3414,CARRO 0386754,NAO,37
Fortaleza,3412,O,8.37696335078534,2018-12-31,126867,102176,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3506,KK8988SFGJKL3415,CARRO 0386755,NAO,38
Caucaia,3413,O,10,2018-12-31,126868,102177,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3507,KK8988SFGJKL3416,CARRO 0386756,NAO,39
Maracanau,3414,O,10,2018-12-31,126869,102178,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3508,KK8988SFGJKL3417,CARRO 0386757,NAO,40
Fortaleza,3415,O,5.01002004008016,2018-12-31,126870,102179,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3509,KK8988SFGJKL3418,CARRO 0386758,NAO,25
Caucaia,3416,O,10,2018-12-31,126871,102180,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3510,KK8988SFGJKL3419,CARRO 0386759,NAO,26
Maracanau,3417,O,10,2018-12-31,126872,102181,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3511,KK8988SFGJKL3420,CARRO 0386760,NAO,27
Fortaleza,3418,O,10,2018-12-31,126873,102182,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3512,KK8988SFGJKL3421,CARRO 0386761,NAO,28
Caucaia,3419,O,3.06167891338232,2018-12-31,126874,102183,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3513,KK8988SFGJKL3422,CARRO 0386762,NAO,29
Maracanau,3420,O,9.78230917608157,2018-12-31,126875,102184,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3514,KK8988SFGJKL3423,CARRO 0386763,NAO,30
Fortaleza,3421,O,9.16280864197531,2018-12-31,126876,102185,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3515,KK8988SFGJKL3424,CARRO 0386764,NAO,31
Caucaia,3422,O,10,2018-12-31,126877,102186,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3516,KK8988SFGJKL3425,CARRO 0386765,NAO,32
Maracanau,3423,O,10,2018-12-31,126878,102187,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3517,KK8988SFGJKL3426,CARRO 0386766,NAO,33
Fortaleza,3424,O,10,2018-12-31,126879,102188,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3518,KK8988SFGJKL3427,CARRO 0386767,NAO,34
Caucaia,3425,O,8.52046285353049,2018-12-31,126880,102189,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3519,KK8988SFGJKL3428,CARRO 0386768,NAO,35
Maracanau,3426,O,1.57364666386907,2018-12-31,126881,102190,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3520,KK8988SFGJKL3429,CARRO 0386769,NAO,36
Fortaleza,3427,O,10,2018-12-31,126882,102191,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3521,KK8988SFGJKL3430,CARRO 0386770,NAO,37
Caucaia,3428,O,10,2018-12-31,126883,102192,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3522,KK8988SFGJKL3431,CARRO 0386771,NAO,38
Maracanau,3429,O,10,2018-12-31,126884,102193,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3523,KK8988SFGJKL3432,CARRO 0386772,NAO,39
Fortaleza,3430,O,10,2018-12-31,126885,102194,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3524,KK8988SFGJKL3433,CARRO 0386773,NAO,40
Caucaia,3431,O,10,2018-12-31,126886,102195,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3525,KK8988SFGJKL3434,CARRO 0386774,NAO,41
Maracanau,3432,O,2.28584490542317,2018-12-31,126887,102196,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3526,KK8988SFGJKL3435,CARRO 0386775,NAO,25
Fortaleza,3433,O,10,2018-12-31,126888,102197,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3527,KK8988SFGJKL3436,CARRO 0386776,NAO,26
Caucaia,3434,O,10,2018-12-31,126889,102198,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3528,KK8988SFGJKL3437,CARRO 0386777,NAO,27
Maracanau,3435,O,10,2018-12-31,126890,102199,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3529,KK8988SFGJKL3438,CARRO 0386778,NAO,28
Fortaleza,3436,O,10,2018-12-31,126891,102200,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3530,KK8988SFGJKL3439,CARRO 0386779,NAO,29
Caucaia,3437,O,10,2018-12-31,126892,102201,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3531,KK8988SFGJKL3440,CARRO 0386780,NAO,30
Maracanau,3438,O,10,2018-12-31,126893,102202,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3532,KK8988SFGJKL3441,CARRO 0386781,NAO,31
Fortaleza,3439,O,10,2018-12-31,126894,102203,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3533,KK8988SFGJKL3442,CARRO 0386782,NAO,32
Caucaia,3440,O,10,2018-12-31,126895,102204,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3534,KK8988SFGJKL3443,CARRO 0386783,NAO,33
Maracanau,3441,O,10,2018-12-31,126896,102205,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3535,KK8988SFGJKL3444,CARRO 0386784,NAO,34
Fortaleza,3442,O,5.84508061261014,2018-12-31,126897,102206,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3536,KK8988SFGJKL3445,CARRO 0386785,NAO,35
Caucaia,3443,O,10,2018-12-31,126898,102207,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3537,KK8988SFGJKL3446,CARRO 0386786,NAO,36
Maracanau,3444,O,4.18585182084554,2018-12-31,126899,102208,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3538,KK8988SFGJKL3447,CARRO 0386787,NAO,37
Fortaleza,3445,O,10,2018-12-31,126900,102209,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3539,KK8988SFGJKL3448,CARRO 0386788,NAO,38
Caucaia,3446,O,0,2018-12-31,126901,102210,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3540,KK8988SFGJKL3449,CARRO 0386789,NAO,39
Maracanau,3447,O,10,2018-12-31,126902,102211,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3541,KK8988SFGJKL3450,CARRO 0386790,NAO,40
Fortaleza,3448,O,10,2018-12-31,126903,102212,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3542,KK8988SFGJKL3451,CARRO 0386791,NAO,41
Caucaia,3449,O,10,2018-12-31,126904,102213,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3543,KK8988SFGJKL3452,CARRO 0386792,NAO,26
Maracanau,3450,O,9.78528687082014,2018-12-31,126905,102214,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3544,KK8988SFGJKL3453,CARRO 0386793,NAO,27
Fortaleza,3451,O,10,2018-12-31,126906,102215,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3545,KK8988SFGJKL3454,CARRO 0386794,NAO,28
Caucaia,3452,O,9.45961925032517,2018-12-31,126907,102216,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3546,KK8988SFGJKL3455,CARRO 0386795,NAO,29
Maracanau,3453,O,10,2018-12-31,126908,102217,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3547,KK8988SFGJKL3456,CARRO 0386796,NAO,30
Fortaleza,3454,O,10,2018-12-31,126909,102218,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3548,KK8988SFGJKL3457,CARRO 0386797,NAO,31
Caucaia,3455,O,10,2018-12-31,126910,102219,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3549,KK8988SFGJKL3458,CARRO 0386798,NAO,32
Maracanau,3456,O,10,2018-12-31,126911,102220,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3550,KK8988SFGJKL3459,CARRO 0386799,NAO,33
Fortaleza,3457,O,10,2018-12-31,126912,102221,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3551,KK8988SFGJKL3460,CARRO 0386800,NAO,34
Caucaia,3458,O,10,2018-12-31,126913,102222,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3552,KK8988SFGJKL3461,CARRO 0386801,NAO,35
Maracanau,3459,O,10,2018-12-31,126914,102223,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3553,KK8988SFGJKL3462,CARRO 0386802,NAO,36
Fortaleza,3460,O,10,2018-12-31,126915,102224,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3554,KK8988SFGJKL3463,CARRO 0386803,NAO,37
Caucaia,3461,O,10,2018-12-31,126916,102225,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3555,KK8988SFGJKL3464,CARRO 0386804,NAO,38
Maracanau,3462,O,10,2018-12-31,126917,102226,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3556,KK8988SFGJKL3465,CARRO 0386805,NAO,39
Fortaleza,3463,O,10,2018-12-31,126918,102227,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3557,KK8988SFGJKL3466,CARRO 0386806,NAO,40
Caucaia,3464,O,10,2018-12-31,126919,102228,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3558,KK8988SFGJKL3467,CARRO 0386807,NAO,41
Maracanau,3465,O,10,2018-12-31,126920,102229,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA3559,KK8988SFGJKL3468,CARRO 0386808,NAO,42
Fortaleza,3466,O,10,2018-12-31,126921,102230,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA3560,KK8988SFGJKL3469,CARRO 0386809,NAO,26
