cidade,idsensor,tipo_sangue,data_coleta,latitude,longitude,hora_coleta,hora_entrega,local_coleta,local_entrega,cfp_doador,cpf_consumidor,transportador,testado,temperatura,caixa,geladeira
Maracanau,2745,B+,2018-12-31,126200,101509,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2839,KK8988SFGJKL2748,CARRO 0386088,NAO,32,2844,B2445
Fortaleza,2746,B+,2018-12-31,126201,101510,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2840,KK8988SFGJKL2749,CARRO 0386089,NAO,33,2845,B2446
Caucaia,2747,B+,2018-12-31,126202,101511,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2841,KK8988SFGJKL2750,CARRO 0386090,NAO,34,2846,B2447
Maracanau,2748,B+,2018-12-31,126203,101512,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2842,KK8988SFGJKL2751,CARRO 0386091,NAO,35,2847,B2448
Fortaleza,2749,B+,2018-12-31,126204,101513,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2843,KK8988SFGJKL2752,CARRO 0386092,NAO,36,2848,B2449
Caucaia,2750,B+,2018-12-31,126205,101514,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2844,KK8988SFGJKL2753,CARRO 0386093,NAO,37,2849,B2450
Maracanau,2751,B+,2018-12-31,126206,101515,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2845,KK8988SFGJKL2754,CARRO 0386094,NAO,38,2850,B2451
Fortaleza,2752,B+,2018-12-31,126207,101516,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2846,KK8988SFGJKL2755,CARRO 0386095,NAO,39,2851,B2452
Caucaia,2753,B+,2018-12-31,126208,101517,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2847,KK8988SFGJKL2756,CARRO 0386096,NAO,40,2852,B2453
Maracanau,2754,B+,2018-12-31,126209,101518,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2848,KK8988SFGJKL2757,CARRO 0386097,NAO,41,2853,B2454
Fortaleza,2755,B+,2018-12-31,126210,101519,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2849,KK8988SFGJKL2758,CARRO 0386098,NAO,42,2854,B2455
Caucaia,2756,B+,2018-12-31,126211,101520,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2850,KK8988SFGJKL2759,CARRO 0386099,NAO,43,2855,B2456
Maracanau,2757,B+,2018-12-31,126212,101521,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2851,KK8988SFGJKL2760,CARRO 0386100,NAO,27,2856,B2457
Fortaleza,2758,B+,2018-12-31,126213,101522,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2852,KK8988SFGJKL2761,CARRO 0386101,NAO,28,2857,B2458
Caucaia,2759,B+,2018-12-31,126214,101523,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2853,KK8988SFGJKL2762,CARRO 0386102,NAO,29,2858,B2459
Maracanau,2760,B+,2018-12-31,126215,101524,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2854,KK8988SFGJKL2763,CARRO 0386103,NAO,30,2859,B2460
Fortaleza,2761,B+,2018-12-31,126216,101525,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2855,KK8988SFGJKL2764,CARRO 0386104,NAO,31,2860,B2461
Caucaia,2762,B+,2018-12-31,126217,101526,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2856,KK8988SFGJKL2765,CARRO 0386105,NAO,32,2861,B2462
Maracanau,2763,B+,2018-12-31,126218,101527,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2857,KK8988SFGJKL2766,CARRO 0386106,NAO,33,2862,B2463
Fortaleza,2764,B+,2018-12-31,126219,101528,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2858,KK8988SFGJKL2767,CARRO 0386107,NAO,34,2863,B2464
Caucaia,2765,B+,2018-12-31,126220,101529,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2859,KK8988SFGJKL2768,CARRO 0386108,NAO,35,2864,B2465
Maracanau,2766,B+,2018-12-31,126221,101530,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2860,KK8988SFGJKL2769,CARRO 0386109,NAO,36,2865,B2466
Fortaleza,2767,B+,2018-12-31,126222,101531,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2861,KK8988SFGJKL2770,CARRO 0386110,NAO,37,2866,B2467
Caucaia,2768,B+,2018-12-31,126223,101532,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2862,KK8988SFGJKL2771,CARRO 0386111,NAO,38,2867,B2468
Maracanau,2769,B+,2018-12-31,126224,101533,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2863,KK8988SFGJKL2772,CARRO 0386112,NAO,39,2868,B2469
Fortaleza,2770,B+,2018-12-31,126225,101534,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2864,KK8988SFGJKL2773,CARRO 0386113,NAO,40,2869,B2470
Caucaia,2771,B+,2018-12-31,126226,101535,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2865,KK8988SFGJKL2774,CARRO 0386114,NAO,41,2870,B2471
Maracanau,2772,B+,2018-12-31,126227,101536,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2866,KK8988SFGJKL2775,CARRO 0386115,NAO,42,2871,B2472
Fortaleza,2773,B+,2018-12-31,126228,101537,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2867,KK8988SFGJKL2776,CARRO 0386116,NAO,43,2872,B2473
Caucaia,2774,B+,2018-12-31,126229,101538,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2868,KK8988SFGJKL2777,CARRO 0386117,NAO,28,2873,B2474
Maracanau,2775,B+,2018-12-31,126230,101539,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2869,KK8988SFGJKL2778,CARRO 0386118,NAO,29,2874,B2475
Fortaleza,2776,B+,2018-12-31,126231,101540,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2870,KK8988SFGJKL2779,CARRO 0386119,NAO,30,2875,B2476
Caucaia,2777,B+,2018-12-31,126232,101541,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2871,KK8988SFGJKL2780,CARRO 0386120,NAO,31,2876,B2477
Maracanau,2778,B+,2018-12-31,126233,101542,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2872,KK8988SFGJKL2781,CARRO 0386121,NAO,32,2877,B2478
Fortaleza,2779,B+,2018-12-31,126234,101543,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2873,KK8988SFGJKL2782,CARRO 0386122,NAO,33,2878,B2479
Caucaia,2780,B+,2018-12-31,126235,101544,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2874,KK8988SFGJKL2783,CARRO 0386123,NAO,34,2879,B2480
Maracanau,2781,B+,2018-12-31,126236,101545,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2875,KK8988SFGJKL2784,CARRO 0386124,NAO,35,2880,B2481
Fortaleza,2782,B+,2018-12-31,126237,101546,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2876,KK8988SFGJKL2785,CARRO 0386125,NAO,36,2881,B2482
Caucaia,2783,B+,2018-12-31,126238,101547,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2877,KK8988SFGJKL2786,CARRO 0386126,NAO,37,2882,B2483
Maracanau,2784,B+,2018-12-31,126239,101548,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2878,KK8988SFGJKL2787,CARRO 0386127,NAO,38,2883,B2484
Fortaleza,2785,B+,2018-12-31,126240,101549,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2879,KK8988SFGJKL2788,CARRO 0386128,NAO,39,2884,B2485
Caucaia,2786,B+,2018-12-31,126241,101550,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2880,KK8988SFGJKL2789,CARRO 0386129,NAO,40,2885,B2486
Maracanau,2787,B+,2018-12-31,126242,101551,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2881,KK8988SFGJKL2790,CARRO 0386130,NAO,41,2886,B2487
Fortaleza,2788,B+,2018-12-31,126243,101552,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2882,KK8988SFGJKL2791,CARRO 0386131,NAO,42,2887,B2488
Caucaia,2789,B+,2018-12-31,126244,101553,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2883,KK8988SFGJKL2792,CARRO 0386132,NAO,43,2888,B2489
Maracanau,2790,B+,2018-12-31,126245,101554,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2884,KK8988SFGJKL2793,CARRO 0386133,NAO,44,2889,B2490
Fortaleza,2791,B+,2018-12-31,126246,101555,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2885,KK8988SFGJKL2794,CARRO 0386134,NAO,28,2890,B2491
Caucaia,2792,B+,2018-12-31,126247,101556,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2886,KK8988SFGJKL2795,CARRO 0386135,NAO,29,2891,B2492
Maracanau,2793,B+,2018-12-31,126248,101557,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2887,KK8988SFGJKL2796,CARRO 0386136,NAO,30,2892,B2493
Fortaleza,2794,B+,2018-12-31,126249,101558,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2888,KK8988SFGJKL2797,CARRO 0386137,NAO,31,2893,B2494
Caucaia,2795,B+,2018-12-31,126250,101559,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2889,KK8988SFGJKL2798,CARRO 0386138,NAO,32,2894,B2495
Maracanau,2796,B+,2018-12-31,126251,101560,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2890,KK8988SFGJKL2799,CARRO 0386139,NAO,33,2895,B2496
Fortaleza,2797,B+,2018-12-31,126252,101561,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2891,KK8988SFGJKL2800,CARRO 0386140,NAO,34,2896,B2497
Caucaia,2798,B+,2018-12-31,126253,101562,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2892,KK8988SFGJKL2801,CARRO 0386141,NAO,35,2897,B2498
Maracanau,2799,B+,2018-12-31,126254,101563,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2893,KK8988SFGJKL2802,CARRO 0386142,NAO,36,2898,B2499
Fortaleza,2800,B+,2018-12-31,126255,101564,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2894,KK8988SFGJKL2803,CARRO 0386143,NAO,37,2899,B2500
Caucaia,2801,B+,2018-12-31,126256,101565,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2895,KK8988SFGJKL2804,CARRO 0386144,NAO,38,2900,B2501
Maracanau,2802,B+,2018-12-31,126257,101566,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2896,KK8988SFGJKL2805,CARRO 0386145,NAO,39,2901,B2502
Fortaleza,2803,B+,2018-12-31,126258,101567,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2897,KK8988SFGJKL2806,CARRO 0386146,NAO,40,2902,B2503
Caucaia,2804,B+,2018-12-31,126259,101568,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2898,KK8988SFGJKL2807,CARRO 0386147,NAO,41,2903,B2504
Maracanau,2805,B+,2018-12-31,126260,101569,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2899,KK8988SFGJKL2808,CARRO 0386148,NAO,42,2904,B2505
Fortaleza,2806,B+,2018-12-31,126261,101570,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2900,KK8988SFGJKL2809,CARRO 0386149,NAO,43,2905,B2506
Caucaia,2807,B+,2018-12-31,126262,101571,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2901,KK8988SFGJKL2810,CARRO 0386150,NAO,44,2906,B2507
Maracanau,2808,B+,2018-12-31,126263,101572,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2902,KK8988SFGJKL2811,CARRO 0386151,NAO,29,2907,B2508
Fortaleza,2809,B+,2018-12-31,126264,101573,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2903,KK8988SFGJKL2812,CARRO 0386152,NAO,30,2908,B2509
Caucaia,2810,B+,2018-12-31,126265,101574,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2904,KK8988SFGJKL2813,CARRO 0386153,NAO,31,2909,B2510
Maracanau,2811,B+,2018-12-31,126266,101575,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2905,KK8988SFGJKL2814,CARRO 0386154,NAO,32,2910,B2511
Fortaleza,2812,B+,2018-12-31,126267,101576,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2906,KK8988SFGJKL2815,CARRO 0386155,NAO,33,2911,B2512
Caucaia,2813,B+,2018-12-31,126268,101577,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2907,KK8988SFGJKL2816,CARRO 0386156,NAO,34,2912,B2513
Maracanau,2814,B+,2018-12-31,126269,101578,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2908,KK8988SFGJKL2817,CARRO 0386157,NAO,35,2913,B2514
Fortaleza,2815,B+,2018-12-31,126270,101579,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2909,KK8988SFGJKL2818,CARRO 0386158,NAO,36,2914,B2515
Caucaia,2816,B+,2018-12-31,126271,101580,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2910,KK8988SFGJKL2819,CARRO 0386159,NAO,37,2915,B2516
Maracanau,2817,B+,2018-12-31,126272,101581,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2911,KK8988SFGJKL2820,CARRO 0386160,NAO,38,2916,B2517
Fortaleza,2818,B+,2018-12-31,126273,101582,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2912,KK8988SFGJKL2821,CARRO 0386161,NAO,39,2917,B2518
Caucaia,2819,B+,2018-12-31,126274,101583,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2913,KK8988SFGJKL2822,CARRO 0386162,NAO,40,2918,B2519
Maracanau,2820,B+,2018-12-31,126275,101584,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2914,KK8988SFGJKL2823,CARRO 0386163,NAO,41,2919,B2520
Fortaleza,2821,B+,2018-12-31,126276,101585,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2915,KK8988SFGJKL2824,CARRO 0386164,NAO,42,2920,B2521
Caucaia,2822,B+,2018-12-31,126277,101586,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2916,KK8988SFGJKL2825,CARRO 0386165,NAO,43,2921,B2522
Maracanau,2823,B+,2018-12-31,126278,101587,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2917,KK8988SFGJKL2826,CARRO 0386166,NAO,44,2922,B2523
Fortaleza,2824,B+,2018-12-31,126279,101588,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2918,KK8988SFGJKL2827,CARRO 0386167,NAO,45,2923,B2524
Caucaia,2825,B+,2018-12-31,126280,101589,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2919,KK8988SFGJKL2828,CARRO 0386168,NAO,29,2924,B2525
Maracanau,2826,B+,2018-12-31,126281,101590,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2920,KK8988SFGJKL2829,CARRO 0386169,NAO,30,2925,B2526
Fortaleza,2827,B+,2018-12-31,126282,101591,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2921,KK8988SFGJKL2830,CARRO 0386170,NAO,31,2926,B2527
Caucaia,2828,B+,2018-12-31,126283,101592,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2922,KK8988SFGJKL2831,CARRO 0386171,NAO,32,2927,B2528
Maracanau,2829,B+,2018-12-31,126284,101593,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2923,KK8988SFGJKL2832,CARRO 0386172,NAO,33,2928,B2529
Fortaleza,2830,B+,2018-12-31,126285,101594,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2924,KK8988SFGJKL2833,CARRO 0386173,NAO,34,2929,B2530
Caucaia,2831,B+,2018-12-31,126286,101595,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2925,KK8988SFGJKL2834,CARRO 0386174,NAO,35,2930,B2531
Maracanau,2832,B+,2018-12-31,126287,101596,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2926,KK8988SFGJKL2835,CARRO 0386175,NAO,36,2931,B2532
Fortaleza,2833,B+,2018-12-31,126288,101597,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2927,KK8988SFGJKL2836,CARRO 0386176,NAO,37,2932,B2533
Caucaia,2834,B+,2018-12-31,126289,101598,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2928,KK8988SFGJKL2837,CARRO 0386177,NAO,38,2933,B2534
Maracanau,2835,B+,2018-12-31,126290,101599,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2929,KK8988SFGJKL2838,CARRO 0386178,NAO,39,2934,B2535
Fortaleza,2836,B+,2018-12-31,126291,101600,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2930,KK8988SFGJKL2839,CARRO 0386179,NAO,40,2935,B2536
Caucaia,2837,B+,2018-12-31,126292,101601,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2931,KK8988SFGJKL2840,CARRO 0386180,NAO,41,2936,B2537
Maracanau,2838,B+,2018-12-31,126293,101602,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2932,KK8988SFGJKL2841,CARRO 0386181,NAO,42,2937,B2538
Fortaleza,2839,B+,2018-12-31,126294,101603,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2933,KK8988SFGJKL2842,CARRO 0386182,NAO,43,2938,B2539
Caucaia,2840,B+,2018-12-31,126295,101604,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2934,KK8988SFGJKL2843,CARRO 0386183,NAO,44,2939,B2540
Maracanau,2841,B+,2018-12-31,126296,101605,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2935,KK8988SFGJKL2844,CARRO 0386184,NAO,45,2940,B2541
Fortaleza,2842,B+,2018-12-31,126297,101606,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2936,KK8988SFGJKL2845,CARRO 0386185,NAO,30,2941,B2542
Caucaia,2843,B+,2018-12-31,126298,101607,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2937,KK8988SFGJKL2846,CARRO 0386186,NAO,31,2942,B2543
Maracanau,2844,B+,2018-12-31,126299,101608,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2938,KK8988SFGJKL2847,CARRO 0386187,NAO,32,2943,B2544
Fortaleza,2845,B+,2018-12-31,126300,101609,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2939,KK8988SFGJKL2848,CARRO 0386188,NAO,33,2944,B2545
Caucaia,2846,B+,2018-12-31,126301,101610,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2940,KK8988SFGJKL2849,CARRO 0386189,NAO,34,2945,B2546
Maracanau,2847,B+,2018-12-31,126302,101611,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2941,KK8988SFGJKL2850,CARRO 0386190,NAO,35,2946,B2547
Fortaleza,2848,B+,2018-12-31,126303,101612,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2942,KK8988SFGJKL2851,CARRO 0386191,NAO,36,2947,B2548
Caucaia,2849,B+,2018-12-31,126304,101613,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2943,KK8988SFGJKL2852,CARRO 0386192,NAO,37,2948,B2549
Maracanau,2850,B+,2018-12-31,126305,101614,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2944,KK8988SFGJKL2853,CARRO 0386193,NAO,38,2949,B2550
Fortaleza,2851,B+,2018-12-31,126306,101615,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2945,KK8988SFGJKL2854,CARRO 0386194,NAO,39,2950,B2551
Caucaia,2852,B+,2018-12-31,126307,101616,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2946,KK8988SFGJKL2855,CARRO 0386195,NAO,40,2951,B2552
Maracanau,2853,B+,2018-12-31,126308,101617,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2947,KK8988SFGJKL2856,CARRO 0386196,NAO,41,2952,B2553
Fortaleza,2854,B+,2018-12-31,126309,101618,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2948,KK8988SFGJKL2857,CARRO 0386197,NAO,42,2953,B2554
Caucaia,2855,B+,2018-12-31,126310,101619,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2949,KK8988SFGJKL2858,CARRO 0386198,NAO,43,2954,B2555
Maracanau,2856,B+,2018-12-31,126311,101620,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2950,KK8988SFGJKL2859,CARRO 0386199,NAO,44,2955,B2556
Fortaleza,2857,B+,2018-12-31,126312,101621,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2951,KK8988SFGJKL2860,CARRO 0386200,NAO,45,2956,B2557
Caucaia,2858,B+,2018-12-31,126313,101622,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2952,KK8988SFGJKL2861,CARRO 0386201,NAO,46,2957,B2558
Maracanau,2859,B+,2018-12-31,126314,101623,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2953,KK8988SFGJKL2862,CARRO 0386202,NAO,30,2958,B2559
Fortaleza,2860,B+,2018-12-31,126315,101624,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2954,KK8988SFGJKL2863,CARRO 0386203,NAO,31,2959,B2560
Caucaia,2861,B+,2018-12-31,126316,101625,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2955,KK8988SFGJKL2864,CARRO 0386204,NAO,32,2960,B2561
Maracanau,2862,B+,2018-12-31,126317,101626,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2956,KK8988SFGJKL2865,CARRO 0386205,NAO,33,2961,B2562
Fortaleza,2863,B+,2018-12-31,126318,101627,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2957,KK8988SFGJKL2866,CARRO 0386206,NAO,34,2962,B2563
Caucaia,2864,B+,2018-12-31,126319,101628,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2958,KK8988SFGJKL2867,CARRO 0386207,NAO,35,2963,B2564
Maracanau,2865,B+,2018-12-31,126320,101629,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2959,KK8988SFGJKL2868,CARRO 0386208,NAO,36,2964,B2565
Fortaleza,2866,B+,2018-12-31,126321,101630,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2960,KK8988SFGJKL2869,CARRO 0386209,NAO,37,2965,B2566
Caucaia,2867,B+,2018-12-31,126322,101631,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA2961,KK8988SFGJKL2870,CARRO 0386210,NAO,38,2966,B2567
Maracanau,2868,B+,2018-12-31,126323,101632,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA2962,KK8988SFGJKL2871,CARRO 0386211,NAO,39,2967,B2568
